마이크로옴,1301,3321,4582,NNBC,*,T,마이크로옴,*,*,*,*
마이크로초,1302,2977,4582,NNBC,*,F,마이크로초,*,*,*,*
마이크로퀴리,1303,2978,4582,NNBC,*,F,마이크로퀴리,*,*,*,*
마이크로패럿,1304,3322,4582,NNBC,*,T,마이크로패럿,*,*,*,*
마일,1305,3323,4449,NNBC,*,T,마일,*,*,*,*
마장,1306,3324,4607,NNBC,*,T,마장,*,*,*,*
마지기,1307,2979,4582,NNBC,*,F,마지기,*,*,*,*
마하,1308,2980,4621,NNBC,*,F,마하,*,*,*,*
마하수,1309,2981,4582,NNBC,*,F,마하수,*,*,*,*
마헤,1310,2982,4582,NNBC,*,F,마헤,*,*,*,*
막,1311,3325,4885,NNBC,*,T,막,*,*,*,*
말,1312,3326,5168,NNBC,*,T,말,*,*,*,*
매,1313,2983,6519,NNBC,*,F,매,*,*,*,*
맥스웰,1314,3327,4582,NNBC,*,T,맥스웰,*,*,*,*
메가다인,1316,3328,4582,NNBC,*,T,메가다인,*,*,*,*
메가데스,1317,2984,4582,NNBC,*,F,메가데스,*,*,*,*
메가바,1318,2985,4582,NNBC,*,F,메가바,*,*,*,*
메가바이트,1319,2986,4582,NNBC,*,F,메가바이트,*,*,*,*
메가비트,1320,2987,4582,NNBC,*,F,메가비트,*,*,*,*
메가사이클,1321,3329,4582,NNBC,*,T,메가사이클,*,*,*,*
메가와트일,1322,3330,4582,NNBC,*,T,메가와트일,*,*,*,*
메가전자볼트,1323,2988,4582,NNBC,*,F,메가전자볼트,*,*,*,*
메가톤,1324,3331,4582,NNBC,*,T,메가톤,*,*,*,*
메가헤르츠,1325,2989,4582,NNBC,*,F,메가헤르츠,*,*,*,*
메그옴,1326,3332,4582,NNBC,*,T,메그옴,*,*,*,*
메브,1327,2990,4582,NNBC,*,F,메브,*,*,*,*
메시,1328,2991,4611,NNBC,*,F,메시,*,*,*,*
명,1329,3333,4199,NNBC,*,T,명,*,*,*,*
모,1330,2992,6920,NNBC,*,F,모,*,*,*,*
모금,1331,3334,4148,NNBC,*,T,모금,*,*,*,*
모라,1332,2993,4794,NNBC,*,F,모라,*,*,*,*
모르간단위,1333,2994,4582,NNBC,*,F,모르간단위,*,*,*,*
모숨,1334,3335,4582,NNBC,*,T,모숨,*,*,*,*
몰,1335,3336,5869,NNBC,*,T,몰,*,*,*,*
몰분자,1336,2995,4582,NNBC,*,F,몰분자,*,*,*,*
묘,1337,2996,5630,NNBC,*,F,묘,*,*,*,*
무,1338,2997,6374,NNBC,*,F,무,*,*,*,*
무더기,1339,2998,4766,NNBC,*,F,무더기,*,*,*,*
묶음,1340,3337,5128,NNBC,*,T,묶음,*,*,*,*
문,1341,3338,6979,NNBC,*,T,문,*,*,*,*
물리뢴트겐당량,1342,3339,4582,NNBC,*,T,물리뢴트겐당량,*,*,*,*
뭇,1343,3340,5432,NNBC,*,T,뭇,*,*,*,*
뭉치,1344,2999,4942,NNBC,*,F,뭉치,*,*,*,*
미,1345,3000,6553,NNBC,*,F,미,*,*,*,*
미국톤,1346,3341,4582,NNBC,*,T,미국톤,*,*,*,*
미크론,1347,3342,4582,NNBC,*,T,미크론,*,*,*,*
미터,1348,3001,4083,NNBC,*,F,미터,*,*,*,*
미터촉광,1349,3343,4582,NNBC,*,T,미터촉광,*,*,*,*
미터톤,1350,3344,4582,NNBC,*,T,미터톤,*,*,*,*
밀,1351,3345,5555,NNBC,*,T,밀,*,*,*,*
밀리,1352,3002,4570,NNBC,*,F,밀리,*,*,*,*
밀리갈,1353,3346,4582,NNBC,*,T,밀리갈,*,*,*,*
밀리그램,1354,3347,3000,NNBC,*,T,밀리그램,*,*,*,*
밀리뢴트겐,1355,3348,4582,NNBC,*,T,밀리뢴트겐,*,*,*,*
밀리리터,1356,3003,4532,NNBC,*,F,밀리리터,*,*,*,*
밀리몰,1357,3349,4582,NNBC,*,T,밀리몰,*,*,*,*
밀리미크론,1358,3350,4582,NNBC,*,T,밀리미크론,*,*,*,*
밀리미터,1359,3004,4582,NNBC,*,F,밀리미터,*,*,*,*
밀리바,1360,3005,4582,NNBC,*,F,밀리바,*,*,*,*
밀리볼트,1361,3006,4582,NNBC,*,F,밀리볼트,*,*,*,*
밀리암페어,1362,3007,4582,NNBC,*,F,밀리암페어,*,*,*,*
밀리와트,1363,3008,4582,NNBC,*,F,밀리와트,*,*,*,*
밀리퀴리,1364,3009,4582,NNBC,*,F,밀리퀴리,*,*,*,*
밉스,1365,3010,4582,NNBC,*,F,밉스,*,*,*,*
바,1366,3011,6640,NNBC,*,F,바,*,*,*,*
바가지,1367,3012,4081,NNBC,*,F,바가지,*,*,*,*
바구니,1368,3013,4741,NNBC,*,F,바구니,*,*,*,*
바람,1369,3351,5694,NNBC,*,T,바람,*,*,*,*
바이트,1370,3014,4870,NNBC,*,F,바이트,*,*,*,*
바퀴,1371,3015,4410,NNBC,*,F,바퀴,*,*,*,*
바탕,1373,3352,4890,NNBC,*,T,바탕,*,*,*,*
바트,1374,3016,4583,NNBC,*,F,바트,*,*,*,*
박,1375,3353,5669,NNBC,*,T,박,*,*,*,*
박자,1376,3017,5036,NNBC,*,F,박자,*,*,*,*
반,1377,3354,6233,NNBC,*,T,반,*,*,*,*
발,1378,3355,6232,NNBC,*,T,발,*,*,*,*
발보아,1379,3018,4582,NNBC,*,F,발보아,*,*,*,*
발짝,1380,3356,4562,NNBC,*,T,발짝,*,*,*,*
방,1381,3357,5888,NNBC,*,T,방,*,*,*,*
방울,1382,3358,5029,NNBC,*,T,방울,*,*,*,*
배,1383,3019,5706,NNBC,*,F,배,*,*,*,*
배럴,1384,3359,4582,NNBC,*,T,배럴,*,*,*,*
번,1385,3360,3865,NNBC,*,T,번,*,*,*,*
번수,1386,3020,4582,NNBC,*,F,번수,*,*,*,*
번지,1387,3021,4882,NNBC,*,F,번지,*,*,*,*
벌,1391,3361,4519,NNBC,*,T,벌,*,*,*,*
범,1392,3362,6056,NNBC,*,T,범,*,*,*,*
베가톤,1393,3363,4582,NNBC,*,T,베가톤,*,*,*,*
베브,1394,3022,4582,NNBC,*,F,베브,*,*,*,*
베크렐,1395,3364,4582,NNBC,*,T,베크렐,*,*,*,*
벨,1396,3365,5054,NNBC,*,T,벨,*,*,*,*
병,1397,3366,5657,NNBC,*,T,병,*,*,*,*
보,1398,3023,6422,NNBC,*,F,보,*,*,*,*
보따리,1399,3024,4463,NNBC,*,F,보따리,*,*,*,*
보루,1400,3025,4581,NNBC,*,F,보루,*,*,*,*
보메,1401,3026,4582,NNBC,*,F,보메,*,*,*,*
보지락,1402,3367,4582,NNBC,*,T,보지락,*,*,*,*
본,1403,3368,6457,NNBC,*,T,본,*,*,*,*
볼트,1404,3027,4568,NNBC,*,F,볼트,*,*,*,*
볼트암페어,1405,3028,4582,NNBC,*,F,볼트암페어,*,*,*,*
봉지,1406,3029,4617,NNBC,*,F,봉지,*,*,*,*
봉투,1407,3030,4629,NNBC,*,F,봉투,*,*,*,*
부,1408,3031,5084,NNBC,*,F,부,*,*,*,*
부대,1409,3032,4614,NNBC,*,F,부대,*,*,*,*
부류,1410,3033,4573,NNBC,*,F,부류,*,*,*,*
부셸,1411,3369,4582,NNBC,*,T,부셸,*,*,*,*
분,1412,3370,5312,NNBC,*,T,분,*,*,*,*
불,1413,3371,5644,NNBC,*,T,불,*,*,*,*
비르,1414,3034,4582,NNBC,*,F,비르,*,*,*,*
비티유,1415,3035,4582,NNBC,*,F,비티유,*,*,*,*
비피에스,1416,3036,4582,NNBC,*,F,비피에스,*,*,*,*
빌리언일렉트론볼트,1417,3037,4582,NNBC,*,F,빌리언일렉트론볼트,*,*,*,*
뼘,1418,3372,4438,NNBC,*,T,뼘,*,*,*,*
뿌리,1419,3038,4563,NNBC,*,F,뿌리,*,*,*,*
사람,1420,3373,5561,NNBC,*,T,사람,*,*,*,*
사발,1421,3374,4572,NNBC,*,T,사발,*,*,*,*
사이클,1422,3375,4582,NNBC,*,T,사이클,*,*,*,*
사탕,1423,3376,4678,NNBC,*,T,사탕,*,*,*,*
삭,1424,3377,5512,NNBC,*,T,삭,*,*,*,*
살,1425,3378,3945,NNBC,*,T,살,*,*,*,*
삽,1426,3379,4715,NNBC,*,T,삽,*,*,*,*
상자,1427,3039,4632,NNBC,*,F,상자,*,*,*,*
상팀,1428,3380,4582,NNBC,*,T,상팀,*,*,*,*
새,1429,3040,6427,NNBC,*,F,새,*,*,*,*
서큘러밀,1430,3381,4582,NNBC,*,T,서큘러밀,*,*,*,*
석,1431,3382,6016,NNBC,*,T,석,*,*,*,*
석유환산톤,1432,3383,4582,NNBC,*,T,석유환산톤,*,*,*,*
선,1433,3384,7076,NNBC,*,T,선,*,*,*,*
섬,1434,3385,5290,NNBC,*,T,섬,*,*,*,*
세,1435,3041,5660,NNBC,*,F,세,*,*,*,*
세대,1436,3042,4999,NNBC,*,F,세대,*,*,*,*
세제곱미터,1437,3043,4582,NNBC,*,F,세제곱미터,*,*,*,*
세제곱센티미터,1438,3044,4582,NNBC,*,F,세제곱센티미터,*,*,*,*
센트,1441,3045,4674,NNBC,*,F,센트,*,*,*,*
센티,1442,3046,4752,NNBC,*,F,센티,*,*,*,*
센티그램,1443,3386,3000,NNBC,*,T,센티그램,*,*,*,*
센티리터,1444,3047,4582,NNBC,*,F,센티리터,*,*,*,*
센티미터,1445,3048,4201,NNBC,*,F,센티미터,*,*,*,*
셀로,1446,3049,4582,NNBC,*,F,셀로,*,*,*,*
속,1447,3387,5456,NNBC,*,T,속,*,*,*,*
손,1448,3388,6019,NNBC,*,T,손,*,*,*,*
송이,1449,3050,4748,NNBC,*,F,송이,*,*,*,*
쇼트톤,1450,3389,4582,NNBC,*,T,쇼트톤,*,*,*,*
수,1451,3051,6769,NNBC,*,F,수,*,*,*,*
수은주미터,1452,3052,4582,NNBC,*,F,수은주미터,*,*,*,*
수은주밀리미터,1453,3053,4582,NNBC,*,F,수은주밀리미터,*,*,*,*
숟가락,1454,3390,4141,NNBC,*,T,숟가락,*,*,*,*
숟갈,1455,3391,4889,NNBC,*,T,숟갈,*,*,*,*
술,1456,3392,5770,NNBC,*,T,술,*,*,*,*
승,1457,3393,5267,NNBC,*,T,승,*,*,*,*
시,1458,3054,5419,NNBC,*,F,시,*,*,*,*
시간,1459,3394,4189,NNBC,*,T,시간,*,*,*,*
시버트,1460,3055,4582,NNBC,*,F,시버트,*,*,*,*
시시,1461,3056,4715,NNBC,*,F,시시,*,*,*,*
식,1462,3395,6996,NNBC,*,T,식,*,*,*,*
실,1463,3396,7044,NNBC,*,T,실,*,*,*,*
실링,1464,3397,4582,NNBC,*,T,실링,*,*,*,*
쌈,1465,3398,4608,NNBC,*,T,쌈,*,*,*,*
쌍,1466,3399,6142,NNBC,*,T,쌍,*,*,*,*
아르,1467,3057,4846,NNBC,*,F,아르,*,*,*,*
아르피엠,1468,3400,4582,NNBC,*,T,아르피엠,*,*,*,*
아름,1469,3401,5665,NNBC,*,T,아름,*,*,*,*
아보그램,1470,3402,3000,NNBC,*,T,아보그램,*,*,*,*
아인슈타인,1471,3403,4658,NNBC,*,T,아인슈타인,*,*,*,*
악장,1472,3404,4588,NNBC,*,T,악장,*,*,*,*
알,1473,3405,5897,NNBC,*,T,알,*,*,*,*
암페어,1474,3058,4582,NNBC,*,F,암페어,*,*,*,*
암페어시,1475,3059,4582,NNBC,*,F,암페어시,*,*,*,*
액트,1476,3060,4582,NNBC,*,F,액트,*,*,*,*
앵커,1477,3061,4534,NNBC,*,F,앵커,*,*,*,*
야드,1478,3062,4994,NNBC,*,F,야드,*,*,*,*
약용온스,1479,3063,4582,NNBC,*,F,약용온스,*,*,*,*
에르그,1480,3064,4582,NNBC,*,F,에르그,*,*,*,*
에이유,1481,3065,4597,NNBC,*,F,에이유,*,*,*,*
에이치에프유,1482,3066,4582,NNBC,*,F,에이치에프유,*,*,*,*
에이치피,1483,3067,4582,NNBC,*,F,에이치피,*,*,*,*
에이커,1484,3068,4582,NNBC,*,F,에이커,*,*,*,*
에이피아이도,1485,3069,4582,NNBC,*,F,에이피아이도,*,*,*,*
엔,1486,3406,5320,NNBC,*,T,엔,*,*,*,*
엘레,1487,3070,4582,NNBC,*,F,엘레,*,*,*,*
엠더블유디,1488,3071,4582,NNBC,*,F,엠더블유디,*,*,*,*
엠엠시,1489,3072,4582,NNBC,*,F,엠엠시,*,*,*,*
엠피에이치,1490,3073,4582,NNBC,*,F,엠피에이치,*,*,*,*
역시간,1491,3407,4583,NNBC,*,T,역시간,*,*,*,*
역표년,1492,3408,4582,NNBC,*,T,역표년,*,*,*,*
연,1493,3409,7663,NNBC,*,T,연,*,*,*,*
연발,1494,3410,4582,NNBC,*,T,연발,*,*,*,*
엽,1495,3411,4979,NNBC,*,T,엽,*,*,*,*
영,1496,3412,6780,NNBC,*,T,영,*,*,*,*
영국톤,1497,3413,4582,NNBC,*,T,영국톤,*,*,*,*
